20130213 06:59 1;ROM DLLs; 0x0;12025856 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;368640 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
20130213 07:02 1;ROM DLLs; 0x0;12029952 bytes;
20130213 07:02 2;filesys.exe; 0xbe9eb29a;10776576 bytes;
20130213 07:02 3;device.exe; 0x3e9b342a;102400 bytes;
20130213 07:02 4;taskmgr.exe; 0xb586ea22;1122304 bytes;
20130213 07:02 5;cprog.exe; 0x398fcdd6;5328896 bytes;
20130213 07:02 6;gwes.exe; 0x9cece6a6;1794048 bytes;
20130213 07:02 7;shell32.exe; 0x3ad2fd66;1089536 bytes;
20130213 07:02 8;services.exe; 0x3abbc442;126976 bytes;
20130213 07:02 9;AAM.exe; 0x5a50ddd6;380928 bytes;
20130213 07:02 10;connmgr.exe; 0xf9c49af2;655360 bytes;
20130213 07:02 11;repllog.exe; 0x7a1ae80a;237568 bytes;
20130213 07:02 12;ConManClient2.exe; 0x973ebb36;86016 bytes;
20130213 07:02 13;poutlook.exe; 0xd94a3d3a;335872 bytes;
20130213 07:02 14;edm2.exe; 0x33441a6a;2793472 bytes;
20130213 07:02 15;RFIDDce.Exe; 0x19548fa6;1277952 bytes;
20130213 07:02 16;IQueue.exe; 0x5960828a;28672 bytes;
20130213 07:02 17;BootCNF.exe; 0x996250ae;667648 bytes;
20130213 07:02 18;pimg.exe; 0xf690f9fe;413696 bytes;
20130213 07:02 19;rapiclnt; 0xd9c37b3e;303104 bytes;
20130213 07:02 20;tmail.exe; 0x3923cc5e;2015232 bytes;
20130213 07:02 21;VMusage.exe; 0x34aec52a;0 bytes;
20130213 07:02 22;Slot 22: empty; 0x0;2600960 bytes;
20130213 07:02 23;SSClient.exe; 0x38ee2a76;0 bytes;
20130213 07:02 24;Slot 24: empty; 0x0;1761280 bytes;
20130213 07:02 25;DataServer.exe; 0xd8e2e9b6;0 bytes;
20130213 07:02 26;Slot 26: empty; 0x0;0 bytes;
20130213 07:02 27;Slot 27: empty; 0x0;0 bytes;
20130213 07:02 28;Slot 28: empty; 0x0;0 bytes;
20130213 07:02 29;Slot 29: empty; 0x0;0 bytes;
20130213 07:02 30;Slot 30: empty; 0x0;0 bytes;
20130213 07:02 31;Slot 31: empty; 0x0;0 bytes;
20130213 07:02 32;Slot 32: empty; 0x0;0 bytes;
